- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME"
"DRAG DROP
You need to design an architecture to capture the creation of users and the assignment of roles. The captured data must be stored in Azure Cosmos DB.
Which Azure services should you include in the design? To answer, drag the appropriate services to the correct targets. Each service may be used once, more than once, or not at all. You may need to drag the split bar between panes or scroll to view content. NOTE: Each correct selection is worth one point.

- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME"
"HOTSPOT
You plan to migrate DB1 and DB2 to Azure.
You need to ensure that the Azure database and the service tier meet the resiliency and business requirements.
What should you configure? To answer, select the appropriate options in the answer area. NOTE: Each correct selection is worth one point.

- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME"
"
### What should you recommend?A .
- [x] Create a runbook that resizes virtual machines automatically to a smaller size outside of business hours.
- [ ] Configure the Scale Up settings for a web app.
- [ ] Deploy a virtual machine scale set that scales out on a 75 percent CPU threshold.
- [ ] D . Configure the Scale Out settings for a web app.
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME"
"Topic 1, Litware, Inc

- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [x]
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME"
"
### What should you include in the recommendation?A .
- [x] a private endpoint
- [ ] a service endpoint that has a service endpoint policy
- [ ] Azure public peering for an ExpressRoute circuit
- [ ] D . Microsoft peering for an ExpressRoute circuit
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME"
"HOTSPOT
You need to ensure that users managing the production environment are registered for Azure MFA and must authenticate by using Azure MFA when they sign in to the Azure portal. The solution must meet the authentication and authorization requirements.
What should you do? To answer, select the appropriate options in the answer area. NOTE: Each correct selection is worth one point.

- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME"
"DRAG DROP
You need to design an architecture to capture the creation of users and the assignment of roles. The captured data must be stored in Azure Cosmos DB.
Which Azure services should you include in the design? To answer, drag the appropriate services to the correct targets. Each service may be used once, more than once, or not at all. You may need to drag the split bar between panes or scroll to view content. NOTE: Each correct selection is worth one point.

- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME"
"
### What should few recommend?A .
- [x] one App Service Environment (ASE) per availability zone
- [ ] one App Service plan per availability zone
- [ ] one App Service plan per region
- [ ] D . one App Service Environment (ASE) per region
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME"
"HOTSPOT
Your company develops a web service that is deployed to an Azure virtual machine named VM1. The web service allows an API to access real-time data from VM1.
The current virtual machine deployment is shown in the Deployment exhibit. (Click the Deployment tab).

- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME"
"CORRECT TEXT
You need to recommend a solution that meets the data requirements for App1.
What should you recommend deploying to each availability zone that contains an instance of App1?

- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME"
"
### What should you include in the recommendation?A .
- [ ] Azure Network Watcher
- [ ] an action group
- [ ] a SendGrid account with advanced reporting
- [x] D . Azure AD Connect Health
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME"
"DRAG DROP
You need to design an architecture to capture the creation of users and the assignment of roles. The captured data must be stored in Azure Cosmos DB.
Which Azure services should you include in the design? To answer, drag the appropriate services to the correct targets. Each service may be used once, more than once, or not at all. You may need to drag the split bar between panes or scroll to view content. NOTE: Each correct selection is worth one point.

- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME"
"HOTSPOT
You design a solution for the web tier of WebApp1 as shown in the exhibit.

- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME"
"HOTSPOT
You have an Azure subscription named Subscription1 that is linked to a hybrid Azure Active Directory (Azure AD) tenant.
You have an on-premises datacenter that does NOT have a VPN connection to Subscription1. The datacenter contains a computer named Server1 that has Microsoft SQL Server 2016 installed. Server1 is prevented from accessing the internet.
An Azure logic app named LogicApp1 requires write access to a database on Server1.
You need to recommend a solution to provide LogicApp1 with the ability to access Server1.
What should you recommend deploying on-premises and in Azure? To answer, select the appropriate options in the answer area. NOTE: Each correct selection is worth one point.

- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME"
"HOTSPOT
You plan to migrate App1 to Azure.
You need to estimate the compute costs for App1 in Azure. The solution must meet the security and compliance requirements.
What should you use to estimate the costs, and what should you implement to minimize the costs? To answer, select the appropriate options in the answer area. NOTE: Each correct selection is worth one point.

- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME"
"
### What should you do?A .
- [x] Create an access policy for the blob
- [ ] Modify the access level of the blob service.
- [ ] Implement Azure resource locks.
- [ ] D . Create Azure RBAC assignments.
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME"
"
### Does this meet the goal?A .
- [ ] Yes
- [x]
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME"
"
### What should you include in the recommendation?A .
- [ ] a Recovery Services vault and Azure Backup
- [x] an Azure file share and Azure File Sync
- [ ] Azure blob containers and Azure File Sync
- [ ] D . a Recovery Services vault and Windows Server Backup
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME"
"HOTSPOT
You plan to migrate App1 to Azure.
You need to recommend a high-availability solution for App1. The solution must meet the resiliency requirements.
What should you include in the recommendation? To answer, select the appropriate options in the answer area. NOTE: Each correct selection is worth one point.

- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME"
"
### What is the minimum number of assignments that you must use?A .
- [x] 1
- [ ] 2
- [ ] 5
- [ ] D . 10E . 15
- [ ] E . 15
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME"
"
### What should you include in in the recommendation?A .
- [ ] an Azure SQL Database elastic pool
- [x] a vCore-based Azure SQL database
- [ ] an Azure virtual machine that runs SQL Server
- [ ] D . a fixed-size DTU AzureSQL database.
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME"
"
### What should you use to make the recommendation?A .
- [ ] Azure Cost Management
- [ ] Azure Pricing calculator
- [x] Azure Migrate
- [ ] D . Azure Advisor
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME"
"DRAG DROP
You need to configure an Azure policy to ensure that the Azure SQL databases have TDE enabled. The solution must meet the security and compliance requirements.
Which three actions should you perform in sequence? To answer, move the appropriate actions from the list of actions to the answer area and arrange them in the correct order.

- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME"
"HOTSPOT
You plan to migrate App1 to Azure.
You need to estimate the compute costs for App1 in Azure. The solution must meet the security and compliance requirements.
What should you use to estimate the costs, and what should you implement to minimize the costs? To answer, select the appropriate options in the answer area. NOTE: Each correct selection is worth one point.

- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME"
"Topic 3, Contoso

- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME"
"
### What should you include in the identity management strategy to support the planned changes?A .
- [ ] Move all the domain controllers from corp.fabrikam.com to virtual networks in Azure.
- [x] Deploy domain controllers for corp.fabrikam.com to virtual networks in Azure.
- [ ] Deploy a new Azure AD tenant for the authentication of new R&D projects.
- [ ] D . Deploy domain controllers for the rd.fabrikam.com forest to virtual networks in Azure.
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME"
"HOTSPOT
You are evaluating the components of the migration to Azure that require you to provision an Azure Storage account.
For each of the following statements, select Yes if the statement is true. Otherwise, select No. NOTE: Each correct selection is worth one point.

- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME"
"HOTSPOT
How should the migrated databases DB1 and DB2 be implemented in Azure?

- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME"
"HOTSPOT
How should the migrated databases DB1 and DB2 be implemented in Azure?

- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME"
"HOTSPOT
You need to recommend a solution to ensure that App1 can access the third-party credentials and access strings. The solution must meet the security requirements.
What should you include in the recommendation? To answer, select the appropriate options in the answer area.
NOTE: Each correct selection is worth one point.

- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME"
"CORRECT TEXT
You need to recommend a solution that meets the data requirements for App1.
What should you recommend deploying to each availability zone that contains an instance of App1?

- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME"
"
### What is the minimum number of assignments that you must use?A .
- [x] 1
- [ ] 2
- [ ] 5
- [ ] D . 10E . 15
- [ ] E . 15
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME"
"HOTSPOT
What should you implement to meet the identity requirements? To answer, select the appropriate options in the answer area.
NOTE: Each correct selection is worth one point.

- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME"
"
### You need to recommend a strategy for the web tier of WebApp1. The solution must minimize What should you recommend?A .
- [x] Create a runbook that resizes virtual machines automatically to a smaller size outside of business hours.
- [ ] Configure the Scale Up settings for a web app.
- [ ] Deploy a virtual machine scale set that scales out on a 75 percent CPU threshold.
- [ ] D . Configure the Scale Out settings for a web app.
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME"
"HOTSPOT
You plan to migrate App1 to Azure.
You need to estimate the compute costs for App1 in Azure. The solution must meet the security and compliance requirements.
What should you use to estimate the costs, and what should you implement to minimize the costs? To answer, select the appropriate options in the answer area.
NOTE: Each correct selection is worth one point.

- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME"
"
### What should you include in the recommendation?A .
- [ ] Azure Network Watcher
- [ ] an action group
- [ ] a SendGrid account with advanced reporting
- [x] D . Azure AD Connect Health
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME"
"
### What should you include in the identity management strategy to support the planned changes?A .
- [ ] Move all the domain controllers from corp.fabrikam.com to virtual networks in Azure.
- [x] Deploy domain controllers for corp.fabrikam.com to virtual networks in Azure.
- [ ] Deploy a new Azure AD tenant for the authentication of new R&D projects.
- [ ] D . Deploy domain controllers for the rd.fabrikam.com forest to virtual networks in Azure.
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME"
"HOTSPOT
To meet the authentication requirements of Fabrikam, what should you include in the solution? To answer, select the appropriate options in the answer area.
NOTE: Each correct selection is worth one point.

- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME"
"HOTSPOT
You need to design a storage solution for an app that will store large amounts of frequently used data. The solution must meet the following requirements:
✑ Maximize data throughput.
✑ Prevent the modification of data for one year. ✑ Minimize latency for read and write operations.
Which Azure Storage account type and storage service should you recommend? To answer, select the appropriate options in the answer area.
NOTE: Each correct selection is worth one point.

- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME"
"HOTSPOT
You are evaluating the components of the migration to Azure that require you to provision an Azure Storage account.
For each of the following statements, select Yes if the statement is true. Otherwise, select No.
NOTE: Each correct selection is worth one point.

- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME"
"HOTSPOT
You design a solution for the web tier of WebApp1 as shown in the exhibit.

- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME"
"HOTSPOT
You plan to migrate App1 to Azure.
You need to recommend a high-availability solution for App1. The solution must meet the resiliency requirements.
What should you include in the recommendation? To answer, select the appropriate options in the answer area.
NOTE: Each correct selection is worth one point.

- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME"
"Topic 1, Litware, Inc
Case Study
This is a case study. Case studies are not timed separately. You can use as much exam time as you would like to complete each case. However, there may be additional case studies and sections on this exam. You must manage your time to ensure that you are able to complete all questions included on this exam in the time provided.
To answer the questions included in a case study, you will need to reference information that is provided in the case study. Case studies might contain exhibits and other resources that provide more information about the scenario that is described in the case study. Each question is independent of the other questions in this case study.
At the end of this case study, a review screen will appear. This screen allows you to review your answers and to make changes before you move to the next section of the exam. After you begin a new section, you cannot return to this section.
To start the case study
To display the first question in this case study, click the Next button. Use the buttons in the left pane to explore the content of the case study before you answer the questions. Clicking these buttons displays information such as business requirements, existing environment, and problem statements. If the case study has an All Information tab, note that the information displayed is identical to the information displayed on the subsequent tabs. When you are ready to answer a question, click the Question button to return to the question.
Overview. General Overview
Litware, Inc. is a medium-sized finance company.
Overview. Physical Locations
Litware has a main office in Boston.
Existing Environment. Identity Environment
The network contains an Active Directory forest named Litware.com that is linked to an Azure Active Directory (Azure AD) tenant named Litware.com. All users have Azure Active Directory Premium P2 licenses.
Litware has a second Azure AD tenant named dev.Litware.com that is used as a development environment.
The Litware.com tenant has a conditional acess policy named capolicy1. Capolicy1 requires that when users manage the Azure subscription for a production environment by
using the Azure portal, they must connect from a hybrid Azure AD-joined device.
Existing Environment. Azure Environment
Litware has 10 Azure subscriptions that are linked to the Litware.com tenant and five Azure subscriptions that are linked to the dev.Litware.com tenant. All the subscriptions are in an Enterprise Agreement (EA).
The Litware.com tenant contains a custom Azure role-based access control (Azure RBAC) role named Role1 that grants the DataActions read permission to the blobs and files in Azure Storage.
Existing Environment. On-premises Environment
The on-premises network of Litware contains the resources shown in the following table.

- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME
- [ ] PLEASE_DELETE_ME"
"Topic 3, Contoso
Case Study
